image_name,target
ISIC_2355972,0.11523044
ISIC_6652094,0.024840677
ISIC_7799692,0.00075049006
ISIC_0333589,0.033960912
ISIC_0985298,0.0134286005
ISIC_9560639,0.00076502864
ISIC_7454116,0.0003231621
ISIC_5050702,4.8985403e-05
ISIC_1919114,0.04258254
ISIC_7832309,3.9629642e-05
ISIC_1794249,2.0564976e-05
ISIC_8060329,0.036841966
ISIC_4847287,6.5537126e-05
ISIC_5922056,0.0019804307
ISIC_9978328,0.00596563
ISIC_7204331,0.041078646
ISIC_3283286,0.042653423
ISIC_3445100,0.0001377871
ISIC_5225336,0.000106729356
ISIC_0965652,0.0001886209
ISIC_8373132,6.681456e-05
ISIC_9151182,0.0034640625
ISIC_4520168,0.015518382
ISIC_6826692,0.017137818
ISIC_3104441,0.0011407005
ISIC_4865746,0.0008116676
ISIC_5783203,0.0007027695
ISIC_8492249,0.00029226718
ISIC_3994739,4.9655995e-05
ISIC_9476904,0.0026008391
ISIC_7558638,1.331745e-05
ISIC_8011931,2.8875094e-05
ISIC_0485815,0.00042203683
ISIC_9925445,0.015293923
ISIC_3619300,0.008507869
ISIC_3800435,0.00095256075
ISIC_3421141,0.08964074
ISIC_8084443,0.0008051363
ISIC_3581871,0.0029092652
ISIC_9976478,0.10321995
ISIC_7296583,0.00042129098
ISIC_5876656,0.00020838865
ISIC_7225320,3.4080476e-05
ISIC_3975427,5.625649e-05
ISIC_8750103,0.038263455
ISIC_9367832,0.0065216
ISIC_2348336,0.002667008
ISIC_0747812,0.00018834948
ISIC_0163639,0.020250374
ISIC_1444214,0.0011938419
ISIC_9889373,0.00027046556
ISIC_3152626,0.00010889081
ISIC_7520307,1.4754673e-05
ISIC_3241555,0.05082413
ISIC_0813508,0.01879009
ISIC_6067834,0.0009768055
ISIC_7550852,0.006134243
ISIC_2214766,0.0019064002
ISIC_7880984,0.050274022
ISIC_9979486,6.092078e-05
ISIC_9654057,0.06603561
ISIC_4393537,4.7341175e-05
ISIC_2679918,0.055211104
ISIC_7271156,0.04474419
ISIC_6477810,0.00011286973
ISIC_9053699,0.08389776
ISIC_2925481,0.035671487
ISIC_3427713,0.0025425665
ISIC_5065528,0.11809615
ISIC_4312841,0.020863937
ISIC_3953857,1.45797985e-05
ISIC_1708681,0.0011353869
ISIC_4127016,0.0030042618
ISIC_4879050,0.016311297
ISIC_6383922,0.00076794333
ISIC_2545299,0.007163038
ISIC_4927573,4.940727e-05
ISIC_7319356,0.019032238
ISIC_0889483,0.07956188
ISIC_7462746,0.0038015042
ISIC_9883092,0.0045250836
ISIC_1636399,9.7023774e-05
ISIC_6831788,6.879563e-05
ISIC_9492750,0.000113182985
ISIC_4070687,0.0017618362
ISIC_9150700,0.0027542573
ISIC_1652897,3.164825e-05
ISIC_6030901,0.00011034232
ISIC_2733902,0.000117535725
ISIC_6205288,0.0020333566
ISIC_7370970,0.06932644
ISIC_7936528,0.01274925
ISIC_8603087,0.0003241416
ISIC_9024038,0.016005596
ISIC_7250445,0.027591014
ISIC_0372376,1.4077641e-05
ISIC_4930672,0.05488211
ISIC_4309183,0.00019360597
ISIC_6023585,0.0014287941
ISIC_1736735,4.88255e-05
ISIC_3429011,0.011921375
ISIC_4350924,0.030529508
ISIC_3355691,4.8623366e-05
ISIC_4068690,0.0076203155
ISIC_0518459,0.0024479066
ISIC_3162024,0.0027454037
ISIC_7156843,0.0023470453
ISIC_4777536,9.313804e-05
ISIC_9297537,0.016478214
ISIC_0486498,0.0032212702
ISIC_1821482,0.005298191
ISIC_1462872,0.008296578
ISIC_5569936,0.00089776824
ISIC_2586049,0.0032023264
ISIC_6260129,0.00010269056
ISIC_1105059,0.00871552
ISIC_0956348,0.00759914
ISIC_5799583,0.0314345
ISIC_5876881,0.00062898657
ISIC_6200688,6.2168976e-05
ISIC_8837100,0.039774828
ISIC_9441580,0.004362453
ISIC_4966148,0.017021995
ISIC_0381342,0.030589512
ISIC_8293930,3.916719e-05
ISIC_8249854,0.10021215
ISIC_0248521,4.1918833e-05
ISIC_2414250,0.0007646323
ISIC_4154293,0.000118767646
ISIC_3358565,0.0023571462
ISIC_3378314,0.010275559
ISIC_2844085,0.020738954
ISIC_3850432,0.0022238232
ISIC_2652502,2.5768171e-05
ISIC_5021938,6.136756e-05
ISIC_7508320,0.004947015
ISIC_7006847,0.0038314671
ISIC_3834379,0.022487497
ISIC_4384016,0.0024625498
ISIC_8748689,0.00046136128
ISIC_5182364,0.0005623154
ISIC_3267196,0.010105114
ISIC_3633707,0.088591196
ISIC_7923714,0.017331848
ISIC_1434141,0.021634707
ISIC_8139992,0.0050477996
ISIC_8780547,0.019064365
ISIC_5084175,0.011294155
ISIC_3179478,6.146417e-05
ISIC_6026759,0.0042054867
ISIC_9106670,0.008662567
ISIC_7959669,0.0001780393
ISIC_8826289,0.046612687
ISIC_1419510,0.00901768
ISIC_5061329,0.007612684
ISIC_1202561,0.0002657881
ISIC_4778262,1.09094835e-05
ISIC_5060576,0.059992116
ISIC_7043828,1.891683e-05
ISIC_6343199,0.00024357314
ISIC_1858237,0.0007855505
ISIC_1639724,0.00031874314
ISIC_6597839,3.780622e-05
ISIC_3877413,0.017587334
ISIC_9944803,0.00044501788
ISIC_0536980,0.0002290743
ISIC_6855941,0.0002142712
ISIC_7981097,6.735649e-05
ISIC_0978548,0.021143293
ISIC_6654875,0.10316964
ISIC_3812244,2.664072e-05
ISIC_1060006,0.0024382453
ISIC_9866375,0.000108414366
ISIC_5189783,0.00055181456
ISIC_5766141,0.004120331
ISIC_6771825,0.0390521
ISIC_1935643,0.00016994633
ISIC_9160237,0.0020837456
ISIC_4151356,2.8779463e-05
ISIC_2407971,0.0023591388
ISIC_1492455,0.036804873
ISIC_8207792,0.05504302
ISIC_8502406,0.05691957
ISIC_4951035,0.009861691
ISIC_7280815,0.062746346
ISIC_7829869,0.07568932
ISIC_5122168,0.0020762214
ISIC_0419302,0.00017160205
ISIC_3472455,0.00037587783
ISIC_1537566,0.0003591026
ISIC_5259582,0.0072761513
ISIC_9094956,3.6626792e-05
ISIC_3183548,0.021799587
ISIC_4620906,0.0056323167
ISIC_6675390,7.3467077e-06
ISIC_8531497,0.00010244112
ISIC_4735706,0.024665782
ISIC_1850483,6.305625e-05
ISIC_2460354,0.00038251662
ISIC_5651106,4.8247424e-05
ISIC_0190308,0.040565617
ISIC_8233211,0.092049256
ISIC_5331210,9.989678e-05
ISIC_9277774,0.042288538
ISIC_7293697,0.02781945
ISIC_7967955,5.6242363e-05
ISIC_1658065,0.075349346
ISIC_5485142,0.3676283
ISIC_5996925,0.007331273
ISIC_4591099,0.014772958
ISIC_6351451,0.00030867802
ISIC_1124696,0.017061194
ISIC_9503058,0.00084213883
ISIC_7866488,0.09356681
ISIC_1078707,0.0009765748
ISIC_5637715,0.05917534
ISIC_5568525,3.5001693e-05
ISIC_8369671,0.00040682298
ISIC_8620514,0.0016343305
ISIC_5255175,0.0007388746
ISIC_2817772,0.110330455
ISIC_1572957,0.0073991828
ISIC_1793821,0.060945477
ISIC_7171580,0.010042004
ISIC_7923858,7.077239e-05
ISIC_0595080,0.00028349552
ISIC_5619062,0.0001138724
ISIC_5641938,0.025208121
ISIC_4166393,0.0032653098
ISIC_8157303,0.0009734735
ISIC_9266440,0.057267126
ISIC_9368534,0.0041492977
ISIC_3760018,0.004201597
ISIC_1862506,0.00016018462
ISIC_0685123,0.00048177346
ISIC_1709377,0.00049582095
ISIC_3355040,0.00048428736
ISIC_0819380,0.14094684
ISIC_9195550,0.08021068
ISIC_3519939,0.00019181026
ISIC_8924956,0.122990645
ISIC_0459035,0.002379026
ISIC_3315810,3.7757e-05
ISIC_3420287,0.002516069
ISIC_5721402,0.0006297244
ISIC_1479949,0.0016708389
ISIC_0775393,0.005558811
ISIC_2367392,0.010434329
ISIC_0691357,0.051951088
ISIC_8977933,0.014589337
ISIC_1390987,0.024060002
ISIC_0536104,5.977129e-06
ISIC_2643646,4.4513698e-05
ISIC_6590554,0.00020183697
ISIC_6403739,0.020887783
ISIC_6139434,0.0019612291
ISIC_5483519,0.0016434966
ISIC_8921092,0.0018624541
ISIC_5666786,0.018231053
ISIC_3848067,0.01969011
ISIC_0238711,6.129252e-05
ISIC_7563283,6.066945e-05
ISIC_3124044,0.0026471494
ISIC_6446484,0.0016730616
ISIC_2600830,0.027396798
ISIC_1353653,0.0033286705
ISIC_5760868,0.0006927515
ISIC_3403144,6.122902e-05
ISIC_1513596,0.031798203
ISIC_2139387,0.024561312
ISIC_6068452,0.00029279216
ISIC_3260696,0.025824403
ISIC_2565206,0.049848508
ISIC_5519289,0.068203494
ISIC_0524477,0.00028040807
ISIC_5493359,0.00090698013
ISIC_1383822,4.4452056e-05
ISIC_9296537,6.431224e-05
ISIC_2445765,0.058626194
ISIC_8885809,5.275656e-05
ISIC_1030777,0.00082980265
ISIC_6342641,0.26287016
ISIC_6650581,2.1929738e-05
ISIC_4289345,0.0017397434
ISIC_3451676,0.004709843
ISIC_9222136,1.4834351e-05
ISIC_5751526,0.0013634803
ISIC_5726572,7.985608e-05
ISIC_4552843,0.0001988827
ISIC_1519429,0.0015248961
ISIC_0806303,0.01223145
ISIC_2342989,1.35831215e-05
ISIC_1086902,0.0007547689
ISIC_9511265,0.0009224062
ISIC_6299969,0.016210293
ISIC_2771657,0.008430793
ISIC_2809880,0.0014101664
ISIC_3140098,2.1794016e-05
ISIC_5932996,0.00016796791
ISIC_3918592,0.00042182775
ISIC_2491124,0.0012175541
ISIC_3727856,0.00034861817
ISIC_7285753,0.013135314
ISIC_2616343,3.0335612e-05
ISIC_0529262,0.00010088134
ISIC_6401657,0.00030999095
ISIC_7950729,0.013857501
ISIC_5620846,0.000114255774
ISIC_5028913,0.0011416991
ISIC_2491594,0.007017709
ISIC_0439726,0.00070397597
ISIC_6125652,0.2699553
ISIC_3578203,0.0030249937
ISIC_0322967,0.002926435
ISIC_7687686,0.017300608
ISIC_0725711,0.049140915
ISIC_5054136,0.0010202153
ISIC_7892362,0.02209555
ISIC_3372067,0.05612738
ISIC_5163807,0.003128913
ISIC_7877034,0.012303311
ISIC_2532945,0.15680744
ISIC_0791303,0.004751486
ISIC_7776873,0.06442952
ISIC_8792193,0.03723556
ISIC_8099354,0.008077635
ISIC_8738797,0.008454382
ISIC_9303456,9.622867e-05
ISIC_2871230,0.050238397
ISIC_8345565,0.00011427198
ISIC_2098109,0.012794179
ISIC_2918692,0.0012269364
ISIC_5654818,0.005525538
ISIC_5042077,2.9524355e-05
ISIC_6705932,0.00078330253
ISIC_8802047,0.00011048147
ISIC_2034923,0.00025727088
ISIC_7307339,4.374876e-05
ISIC_9035415,0.035043437
ISIC_8145195,0.00082572876
ISIC_4232761,0.0017819727
ISIC_5030416,0.0010886779
ISIC_4209411,3.4210283e-05
ISIC_3038950,0.0048860493
ISIC_8247847,5.122962e-05
ISIC_7984972,5.6382496e-06
ISIC_8043823,0.0629174
ISIC_6899551,0.00037627455
ISIC_7856796,0.0033072175
ISIC_9050608,7.216423e-05
ISIC_6875113,1.7348058e-05
ISIC_7175873,0.058152955
ISIC_4975454,0.0049160006
ISIC_8571168,0.011427424
ISIC_0840295,0.00012727083
ISIC_0322340,0.00243116
ISIC_3742470,2.0506479e-05
ISIC_9680365,0.025050635
ISIC_5265488,0.052441757
ISIC_1811190,0.014203374
ISIC_6588801,0.16349076
ISIC_5413788,0.06588208
ISIC_7361421,0.0052685146
ISIC_7096239,5.6429784e-05
ISIC_5721677,0.00028544315
ISIC_4453506,0.021530211
ISIC_3552245,0.0349839
ISIC_3238159,0.27784288
ISIC_1032826,0.00021251942
ISIC_9416765,0.00033285358
ISIC_0875971,0.015856406
ISIC_9160772,0.027776752
ISIC_6443772,0.00037526435
ISIC_1075605,0.0089315055
ISIC_6148967,0.00018411299
ISIC_2064819,0.00045119933
ISIC_0677230,2.2878738e-05
ISIC_2832507,0.029288089
ISIC_4906385,0.013422215
ISIC_5582679,0.06778555
ISIC_8829317,0.00051350816
ISIC_5604025,2.1750317e-05
ISIC_1878082,6.394468e-05
ISIC_0599755,4.147316e-05
ISIC_4190964,3.943049e-05
ISIC_6539127,0.00021107103
ISIC_9540825,0.0005746916
ISIC_6050971,0.022204932
ISIC_9722387,0.035437252
ISIC_9869789,0.0038511995
ISIC_8487328,0.008891165
ISIC_9489128,0.04967576
ISIC_5955730,0.034887105
ISIC_0712254,0.009337406
ISIC_2326984,0.023412524
ISIC_8875702,0.0267954
ISIC_4775964,0.00021772427
ISIC_3692925,0.00413359
ISIC_1079829,0.04137663
ISIC_3069307,0.009594821
ISIC_8739231,5.8799087e-05
ISIC_0502016,0.0008701184
ISIC_1580767,0.048285484
ISIC_8750920,0.0005756055
ISIC_3210830,6.009025e-05
ISIC_5721195,0.033434123
ISIC_7749589,0.051259995
ISIC_1318781,0.0022652997
ISIC_5464911,0.07773758
ISIC_1864210,0.0040552723
ISIC_9664610,0.0002959038
ISIC_4757398,0.018069578
ISIC_8127642,3.5851845e-05
ISIC_2415856,1.0928086e-05
ISIC_9931733,0.027379662
ISIC_2297858,0.0002544081
ISIC_7764987,0.0010578359
ISIC_7861450,0.017893096
ISIC_4125010,0.00017879943
ISIC_9830846,0.003547517
ISIC_9066201,0.0029618389
ISIC_4861267,0.015293558
ISIC_1202976,5.312025e-05
ISIC_6370597,0.002032396
ISIC_3650533,0.00934255
ISIC_3858243,0.02646274
ISIC_4291899,0.00011814123
ISIC_1491993,1.996183e-05
ISIC_3197069,0.0006569828
ISIC_5976617,0.00017600278
ISIC_2549727,0.0034676008
ISIC_1450273,0.0005272044
ISIC_0405211,0.19390212
ISIC_4486332,0.049047824
ISIC_2865011,0.06660203
ISIC_5616624,0.02854964
ISIC_4235215,9.8517594e-05
ISIC_4738636,3.9758244e-05
ISIC_5966519,0.052315522
ISIC_4764292,5.692629e-05
ISIC_8887142,0.0074511864
ISIC_1831325,0.0007212895
ISIC_3652583,0.032254435
ISIC_7825342,0.00022280267
ISIC_4542225,3.0588613e-05
ISIC_9918584,0.0002500954
ISIC_4237327,1.33967105e-05
ISIC_2568066,0.07094999
ISIC_8525314,0.005634419
ISIC_4216468,0.0006699819
ISIC_0762591,4.1041036e-05
ISIC_0358326,0.013912509
ISIC_2356841,5.1718893e-05
ISIC_0957034,0.025026387
ISIC_0760168,0.0018694038
ISIC_9057417,0.031145105
ISIC_2888272,0.00012945129
ISIC_1037945,7.3045725e-05
ISIC_7740416,0.0007733794
ISIC_9923630,0.10079368
ISIC_2049836,5.7014433e-05
ISIC_8334115,0.040031802
ISIC_3518444,0.0027502254
ISIC_7345709,4.446907e-05
ISIC_8812781,0.012587778
ISIC_3141912,4.6316196e-05
ISIC_1592715,0.0018866325
ISIC_2794874,0.0132137565
ISIC_0763957,6.211231e-05
ISIC_3897881,6.0858438e-05
ISIC_9706789,0.04039943
ISIC_4025918,0.00015417254
ISIC_9910101,0.00018409603
ISIC_3955302,0.0022606538
ISIC_6397631,0.014580712
ISIC_8295834,8.032119e-05
ISIC_6444989,0.0005254871
ISIC_7803496,0.00019432027
ISIC_9140498,0.00018895847
ISIC_2721543,0.046387065
ISIC_2924968,0.048466638
ISIC_1341068,0.015767386
ISIC_3609265,0.009106162
ISIC_1134437,0.012300081
ISIC_6506429,0.013236268
ISIC_2701627,8.991226e-05
ISIC_3097899,0.0051796003
ISIC_1255210,0.0035042928
ISIC_8632184,0.0026505096
ISIC_9982060,0.00032632236
ISIC_5359062,5.2861236e-05
ISIC_7021038,0.05834464
ISIC_5751713,0.018711954
ISIC_8922111,0.0010854861
ISIC_4923606,0.0013832356
ISIC_9901014,0.015018909
ISIC_7505675,0.00018092006
ISIC_2021175,0.07611825
ISIC_8771892,0.00015057708
ISIC_6025542,0.06766999
ISIC_3797677,0.000120015175
ISIC_6321076,0.2020695
ISIC_6760984,0.022722563
ISIC_6909749,0.06476657
ISIC_2499678,0.0029600777
ISIC_1640023,0.006695829
ISIC_2238813,0.012275741
ISIC_5484426,0.30560967
ISIC_0963460,0.0011230902
ISIC_2582497,0.0025471363
ISIC_7326713,0.0034659517
ISIC_6292863,0.063223325
ISIC_8898151,0.011853794
ISIC_2539861,0.008986774
ISIC_9493030,0.00011205411
ISIC_0914812,0.0027532452
ISIC_7342132,1.5064246e-05
ISIC_4506292,0.028854791
ISIC_2193727,0.005169754
ISIC_0222299,0.03652433
ISIC_6013764,0.09330158
ISIC_5830274,8.327063e-06
ISIC_0861066,0.29267955
ISIC_2484625,3.7833186e-05
ISIC_9956395,0.00041204525
ISIC_7826324,0.0023598922
ISIC_5841182,1.34017755e-05
ISIC_7349615,4.799993e-05
ISIC_4812480,0.00051402394
ISIC_8449660,8.701921e-05
ISIC_0501506,0.00069191545
ISIC_1738117,0.054446142
ISIC_5446987,1.8172486e-05
ISIC_0956407,0.042884152
ISIC_5649538,0.1419772
ISIC_5722914,1.4443321e-05
ISIC_2970312,6.870507e-05
ISIC_3740798,0.111744605
ISIC_5990428,0.047601692
ISIC_0587664,0.000100128156
ISIC_1376098,0.039863758
ISIC_5251194,1.9146884e-05
ISIC_9426433,3.6484904e-05
ISIC_2718966,0.021557175
ISIC_0554135,0.0027917998
ISIC_8059590,0.00030777496
ISIC_6143929,0.06177643
ISIC_3050728,2.2550712e-05
ISIC_5614711,0.00013238417
ISIC_9770677,0.019807333
ISIC_2621205,0.07192736
ISIC_3992996,0.00067528046
ISIC_1752943,0.054466236
ISIC_3331982,0.090781644
ISIC_0893100,0.008736436
ISIC_4787852,0.0003424114
ISIC_1353532,6.0025428e-05
ISIC_2794836,0.0050495276
ISIC_3000859,0.00022700753
ISIC_5924239,0.0113865575
ISIC_1624520,0.020151405
ISIC_1690909,3.0291534e-05
ISIC_8834482,0.01235915
ISIC_9888931,4.9450005e-05
ISIC_2812732,0.013719844
ISIC_4057634,0.048474837
ISIC_6974286,0.0003265458
ISIC_7699756,0.028854093
ISIC_1707030,0.00040020884
ISIC_2215389,0.01118295
ISIC_8822331,0.034613736
ISIC_6757635,0.00014744252
ISIC_1113265,0.059450235
ISIC_0396184,0.014021963
ISIC_6427086,2.8616565e-05
ISIC_1545851,0.0634633
ISIC_4927813,0.0008586696
ISIC_0082543,3.7925623e-05
ISIC_5832623,0.00034897952
ISIC_9053619,0.00078128057
ISIC_3212311,3.9722185e-05
ISIC_9775904,0.015336047
ISIC_6616081,0.003044173
ISIC_5664966,0.00031448397
ISIC_2760737,0.00011386258
ISIC_1179160,0.0002087334
ISIC_2584165,0.00013599696
ISIC_6409296,0.06587335
ISIC_3575777,0.020009851
ISIC_5331424,6.875328e-05
ISIC_2000240,0.070981555
ISIC_1964157,0.00027363098
ISIC_4521222,0.14071882
ISIC_2029351,2.1563323e-05
ISIC_1659777,0.0038254042
ISIC_7751233,0.00052433246
ISIC_8945395,0.07081391
ISIC_1369967,0.051995773
ISIC_0280603,0.004418177
ISIC_5552041,0.127232
ISIC_4271110,0.000568432
ISIC_4960802,0.01684028
ISIC_9049462,0.00082462525
ISIC_1364368,0.04921499
ISIC_7468716,0.005799466
ISIC_3126741,0.076241754
ISIC_6970727,0.012172796
ISIC_9755786,0.00010581788
ISIC_6890820,0.00016505447
ISIC_3635644,0.013032499
ISIC_3269241,2.3422604e-05
ISIC_6124481,0.012124897
ISIC_6754749,2.4239873e-05
ISIC_3427736,2.3560495e-05
ISIC_7515318,0.034675755
ISIC_1950569,0.031678278
ISIC_0350472,7.796816e-05
ISIC_2532643,6.591443e-05
ISIC_9643294,0.0015566017
ISIC_8808909,0.00023270701
ISIC_1084298,0.011415645
ISIC_0498040,0.029856622
ISIC_2655423,0.018605383
ISIC_0835985,5.093139e-05
ISIC_5430554,0.00171711
ISIC_6496765,0.037017524
ISIC_3583880,8.491444e-05
ISIC_4950290,0.0018304592
ISIC_0850065,0.077115856
ISIC_6782271,0.023751915
ISIC_9368315,6.803666e-05
ISIC_1541028,7.4761214e-05
ISIC_7533236,0.00028269397
ISIC_7174814,0.058161754
ISIC_2583900,0.00058458553
ISIC_0862337,0.00014820378
ISIC_7941289,0.14285326
ISIC_3985494,4.5159322e-05
ISIC_4241907,9.048534e-05
ISIC_9851371,5.740688e-05
ISIC_6146290,0.000106395506
ISIC_4601381,0.0006459793
ISIC_2467623,0.017354341
ISIC_4378189,0.1019313
ISIC_5923940,0.002983846
ISIC_0199455,0.0013187042
ISIC_1759817,0.0045028427
ISIC_3900239,0.14337622
ISIC_2520713,0.09731766
ISIC_8113911,0.011082119
ISIC_7841720,0.0037976298
ISIC_5730062,0.0023052457
ISIC_1818920,0.029713947
ISIC_5810232,0.03923107
ISIC_2755502,0.022671936
ISIC_4780793,0.02727746
ISIC_6445219,0.030530125
ISIC_5600160,0.0001562515
ISIC_6406987,0.00022669668
ISIC_1210338,0.034868475
ISIC_6696715,0.0009373563
ISIC_4744974,4.8544265e-05
ISIC_1113686,0.0610296
ISIC_0324255,5.252893e-05
ISIC_9198404,0.0039726575
ISIC_3734674,0.00018706228
ISIC_8723773,0.006772215
ISIC_2593795,0.09247584
ISIC_9206499,0.00485411
ISIC_8509430,0.015161126
ISIC_2647657,0.0015676223
ISIC_5490004,0.034165144
ISIC_7430481,0.01996362
ISIC_7920274,0.01725345
ISIC_0384214,0.034563463
ISIC_7835257,0.0002463068
ISIC_2134175,1.4463428e-05
ISIC_2791755,2.2032778e-05
ISIC_8300326,0.0023827166
ISIC_3371722,0.026483074
ISIC_3013468,0.007319367
ISIC_4169117,9.515281e-05
ISIC_0075663,0.014704158
ISIC_5235200,8.410773e-05
ISIC_1250318,2.9691393e-05
ISIC_7629640,0.0022713982
ISIC_4761751,0.0003898302
ISIC_5984674,0.00053511997
ISIC_8381531,0.15457493
ISIC_0340995,0.00014554989
ISIC_1966916,0.0061897263
ISIC_2685044,0.0002497249
ISIC_5997532,0.014349753
ISIC_3019509,0.11439091
ISIC_8641628,4.82722e-05
ISIC_7688025,0.02739695
ISIC_3259144,0.0072910227
ISIC_2587671,3.0796095e-05
ISIC_9232153,0.0032837482
ISIC_8272013,0.0052657346
ISIC_9829667,0.060678113
ISIC_3899034,1.3480072e-05
ISIC_5437766,0.0040759924
ISIC_7918608,0.2077376
ISIC_0953133,0.040151037
ISIC_1123231,0.00032173222
ISIC_0845897,0.00021131725
ISIC_3490073,0.07132484
ISIC_0192490,0.000561649
ISIC_2916164,0.016294077
ISIC_3990032,0.022658153
ISIC_0985863,0.021614539
ISIC_0374029,0.0063849273
ISIC_8306697,0.44231662
ISIC_4622159,0.0076694787
ISIC_9335240,0.030279184
ISIC_4556690,7.1356684e-05
ISIC_8502341,0.002841086
ISIC_8739046,0.0005641627
ISIC_0213974,0.00021205004
ISIC_8235969,5.5591518e-05
ISIC_2472336,0.0005363661
ISIC_8737794,0.1337539
ISIC_6517082,0.03717601
ISIC_9366185,0.002071149
ISIC_4272459,0.004525795
ISIC_7134821,0.07526138
ISIC_6089210,0.0013468235
ISIC_7951857,3.5642788e-05
ISIC_0597158,9.8965735e-05
ISIC_3281568,5.452579e-05
ISIC_8747149,0.008992628
ISIC_4956766,0.00081684854
ISIC_0862183,7.04728e-05
ISIC_4517117,0.00020902071
ISIC_3191646,0.0017608069
ISIC_5610222,9.3324954e-05
ISIC_0238871,7.9015146e-05
ISIC_9379917,0.00024634998
ISIC_9866767,0.000110910754
ISIC_8490701,0.00025315606
ISIC_8014523,2.312996e-05
ISIC_8015938,8.1581326e-05
ISIC_3667705,0.07236143
ISIC_6386354,0.0028313554
ISIC_6673669,0.00024149563
ISIC_1368549,0.00037214687
ISIC_7570825,0.009747435
ISIC_6604682,0.021316057
ISIC_5026709,0.0011695117
ISIC_4513704,1.3595872e-05
ISIC_3925208,0.038434662
ISIC_2145943,0.00014879802
ISIC_5357781,0.027034162
ISIC_5001123,0.025802866
ISIC_1875839,0.05055778
ISIC_9245355,0.0026082252
ISIC_2963464,0.22466278
ISIC_6333067,0.04399983
ISIC_8025852,0.00012284756
ISIC_7806637,0.0024873088
ISIC_9472975,0.00034602676
ISIC_2339522,0.0043335045
ISIC_8802544,0.010743203
ISIC_1640392,0.037896503
ISIC_6996877,0.0014924963
ISIC_9481783,0.00066605443
ISIC_3035379,9.12902e-05
ISIC_9095663,0.00014012332
ISIC_7318632,0.037228227
ISIC_2210565,0.060011845
ISIC_4510342,0.0012777474
ISIC_9121235,0.0014293446
ISIC_6373500,0.021645797
ISIC_8557624,0.001970829
ISIC_6583372,7.6749246e-05
ISIC_7845702,0.019268535
ISIC_7348343,0.0023900867
ISIC_3782992,0.0001997022
ISIC_4048449,7.1446775e-05
ISIC_2897249,0.000392858
ISIC_3245520,0.06069478
ISIC_4975505,0.0008853177
ISIC_7218368,0.008274385
ISIC_6117024,0.0068794596
ISIC_8821137,0.00046307358
ISIC_5891461,0.03881054
ISIC_4886992,0.0031942946
ISIC_2817348,0.00035511533
ISIC_6979462,0.06666807
ISIC_5769387,0.004216555
ISIC_0888084,1.4706838e-05
ISIC_6982211,0.0107406005
ISIC_1711973,0.02983731
ISIC_6574042,0.020406917
ISIC_2930522,0.042669486
ISIC_9169000,0.40315032
ISIC_0325771,0.004195818
ISIC_7567861,0.17280154
ISIC_5901590,0.07956251
ISIC_7056760,5.2501844e-05
ISIC_2559596,0.01756107
ISIC_3633227,1.8945839e-05
ISIC_8036804,0.028975725
ISIC_8493108,0.09878525
ISIC_7050328,0.0060555395
ISIC_2523219,8.31568e-05
ISIC_7821457,5.9527938e-05
ISIC_4639468,0.000121238314
ISIC_7559729,1.5693884e-05
ISIC_0411589,0.0001206734
ISIC_5071046,0.10906354
ISIC_2151727,0.0040057944
ISIC_7819707,0.020231506
ISIC_9024529,0.093225196
ISIC_3410193,0.014618625
ISIC_9756188,0.038301185
ISIC_7129083,0.0003626343
ISIC_1151269,0.0021299708
ISIC_8117468,0.0013499277
ISIC_7416797,0.0020784256
ISIC_6863895,0.010226041
ISIC_8656015,0.052685738
ISIC_3066463,0.06964338
ISIC_8334299,0.041949447
ISIC_7250640,0.113205545
ISIC_7988212,0.011058463
ISIC_3267036,0.019421278
ISIC_5804606,0.0030185082
ISIC_2744859,0.10676777
ISIC_0182020,0.00031716336
ISIC_1248876,7.55849e-05
ISIC_4068636,0.055081643
ISIC_3799343,1.9045718e-05
ISIC_9723110,1.400827e-05
ISIC_1279650,5.9949827e-05
ISIC_0602697,7.2443676e-05
ISIC_6980914,0.014416796
ISIC_2921933,6.691726e-05
ISIC_1241918,0.0028473435
ISIC_9745038,0.0053050076
ISIC_6407239,0.040108815
ISIC_4687418,0.00012673205
ISIC_4086323,0.007261734
ISIC_3882551,1.9388319e-05
ISIC_6900405,0.01757983
ISIC_7066393,0.00027328284
ISIC_5010197,0.00067279773
ISIC_1171426,4.1287567e-05
ISIC_5964467,0.011471339
ISIC_0268703,3.596013e-05
ISIC_7415335,0.00029483932
ISIC_1245414,8.413256e-05
ISIC_4422047,0.0492685
ISIC_4137545,0.021380957
ISIC_3920274,0.0010276273
ISIC_0872477,0.00024734414
ISIC_7418756,0.025958091
ISIC_1370034,0.0012261382
ISIC_5779294,0.0061291517
ISIC_4591316,0.00015862564
ISIC_0834335,2.6326079e-05
ISIC_5674532,0.0010283377
ISIC_9486313,0.042458385
ISIC_9828846,0.18700722
ISIC_3301447,0.00049837277
ISIC_2594290,1.7456812e-05
ISIC_1944783,0.0005537054
ISIC_9078399,0.00050464045
ISIC_5621260,0.014583624
ISIC_9478109,0.036487564
ISIC_7240915,0.03876179
ISIC_4373835,0.0001301224
ISIC_8927431,0.008044115
ISIC_7972675,9.933665e-05
ISIC_7270858,4.2447093e-05
ISIC_7809643,8.474851e-05
ISIC_1065110,0.047378186
ISIC_6618652,0.0003401548
ISIC_1020862,0.00050726894
ISIC_9827870,0.0067585483
